# Evoluation started on 2021/01/24 18:06:05
# Generation	   Best 	   Average 	   Worst
	479		   2.093	  -6.224	 -20.573
	480		   2.029	  -6.379	 -26.489
	481		   2.184	  -5.761	 -27.883
	482		   2.077	  -5.725	 -20.889
	483		   2.218	  -4.967	 -33.151
	484		   2.033	  -5.423	 -24.331
	485		   2.033	  -4.819	 -28.054
	486		   2.095	  -5.140	 -27.631
	487		   2.089	  -5.044	 -25.906
	488		   2.091	  -5.643	 -20.388
	489		   2.268	  -5.849	 -30.484
	490		   2.154	  -5.914	 -21.550
	491		   2.190	  -6.489	 -20.757
	492		   2.267	  -5.619	 -26.958
	493		   2.197	  -6.734	 -22.953
	494		   2.051	  -5.406	 -23.762
	495		   2.127	  -5.515	 -31.738
	496		   2.094	  -6.019	 -32.409
	497		   1.897	  -5.247	 -27.876
	498		   2.071	  -5.791	 -20.341
	499		   2.146	  -6.453	 -23.876
